Function,Dimension,Run,Error,Evals,Time
1,10,1,4.73659e-15,3000,0.241
2,10,1,1.25609e-15,7340,0.604
3,10,1,2.89261e-15,12280,1.037
4,10,1,9.19477e-16,6980,0.559
5,10,1,1.63218e-12,13380,1.02
6,10,1,9.81242,3440,0.33
7,10,1,0.0437862,12260,0.939
8,10,1,20.5505,27730,2.249
9,10,1,3.26145,5670,0.633
10,10,1,0.00985728,4230,0.332
11,10,1,10.9445,3820,0.372
12,10,1,1.98992,3560,0.302
13,10,1,44.7641,4040,0.337
14,10,1,1167.31,3880,0.293
15,10,1,376.144,3810,0.282
16,10,1,0.179928,27650,2.409
17,10,1,30.3363,5110,0.416
18,10,1,19.2686,4300,0.335
19,10,1,0.771183,5640,0.421
20,10,1,4.23326,7940,0.712
21,10,1,400.194,2630,0.25
22,10,1,893.454,5330,0.469
23,10,1,1023.88,9760,0.784
24,10,1,210.354,12520,1.364
25,10,1,220.852,9800,1.133
26,10,1,400.297,5510,0.625
27,10,1,400,4500,0.544
28,10,1,552.949,3360,0.34
1,10,2,1.27107e-15,2920,0.226
2,10,2,2.01925e-15,7640,0.556
3,10,2,7.64024e-14,19020,1.541
4,10,2,2.98223e-15,6970,0.591
5,10,2,1.88772e-12,13070,1.065
6,10,2,9.81242,3820,0.313
7,10,2,11.5421,16400,1.33
8,10,2,20.3683,27730,2.238
9,10,2,2.88699,5750,0.646
10,10,2,0.0246027,3670,0.299
11,10,2,9.94958,3540,0.288
12,10,2,10.9445,3300,0.261
13,10,2,29.7021,4350,0.308
14,10,2,749.255,3910,0.299
15,10,2,619.049,13140,1.12
16,10,2,1.68072,27730,2.384
17,10,2,26.2011,5470,0.421
18,10,2,49.0922,5030,0.393
19,10,2,0.712686,4340,0.31
20,10,2,4.04268,26980,2.111
21,10,2,400.194,2550,0.204
22,10,2,2127.81,5560,0.506
23,10,2,1522.51,27730,2.293
24,10,2,207.712,6800,0.753
25,10,2,215.174,11410,1.306
26,10,2,400.197,4740,0.59
27,10,2,400,4740,0.536
28,10,2,654.495,3390,0.284
1,10,3,1.73528e-15,2880,0.213
2,10,3,2.12569e-15,7340,0.586
3,10,3,0.0219265,27730,2.135
4,10,3,1.43811e-15,7040,0.614
5,10,3,1.06726e-12,14620,1.049
6,10,3,4.69635e-15,4330,0.333
7,10,3,13.5726,16390,1.296
8,10,3,20.4779,27730,2.276
9,10,3,1.96402,5870,0.674
10,10,3,0.00986467,3650,0.279
11,10,3,15.9193,3420,0.313
12,10,3,33.8285,3460,0.277
13,10,3,28.8143,3930,0.362
14,10,3,596.841,3720,0.322
15,10,3,514.016,4050,0.276
16,10,3,0.654391,27730,2.409
17,10,3,25.8834,5410,0.435
18,10,3,25.1432,5400,0.448
19,10,3,0.876216,4950,0.404
20,10,3,2.91599,14900,1.291
21,10,3,400.194,2720,0.239
22,10,3,1225.61,5740,0.467
23,10,3,427.144,4230,0.36
24,10,3,200.002,12330,1.369
25,10,3,203.1,7190,0.823
26,10,3,400.099,4910,0.511
27,10,3,400,4670,0.525
28,10,3,648.69,3520,0.322
1,10,4,1.8522e-15,2960,0.244
2,10,4,1.72903e-14,9080,0.767
3,10,4,3.10601e-14,27730,2.146
4,10,4,2.32347e-15,7010,0.514
5,10,4,5.59238e-13,14720,1.103
6,10,4,4.68867e-15,6720,0.491
7,10,4,0.117095,27730,2.239
8,10,4,20.4565,27730,2.144
9,10,4,3.52857,7690,0.848
10,10,4,0.00739604,4190,0.345
11,10,4,14.9244,3350,0.299
12,10,4,13.9294,3710,0.381
13,10,4,37.4706,4650,0.421
14,10,4,1384.37,4170,0.3
15,10,4,454.027,4190,0.401
16,10,4,1.51005,27730,2.408
17,10,4,21.2269,5350,0.439
18,10,4,24.0278,6130,0.541
19,10,4,2.18596,5610,0.529
20,10,4,5,200,0.01
21,10,4,400.194,2640,0.183
22,10,4,1663.32,15230,1.279
23,10,4,458.215,4150,0.298
24,10,4,214.326,10840,1.195
25,10,4,205.127,10650,1.219
26,10,4,400.075,5340,0.598
27,10,4,400,4930,0.583
28,10,4,561.326,10680,1.025
1,10,5,2.75776e-15,3150,0.25
2,10,5,1.92473e-15,14440,1.138
3,10,5,1.02149e-14,11510,0.921
4,10,5,3.71919e-15,6790,0.539
5,10,5,4.16787e-13,14640,1.098
6,10,5,9.81242,3560,0.264
7,10,5,0.070877,13810,1.08
8,10,5,20.4724,27730,2.203
9,10,5,3.6025,6320,0.688
10,10,5,0.01969,3720,0.288
11,10,5,17.9092,3920,0.273
12,10,5,22.2943,4320,0.37
13,10,5,43.6582,5400,0.468
14,10,5,1644.98,3260,0.278
15,10,5,483.557,4490,0.388
16,10,5,1.75029,27730,2.42
17,10,5,25.6499,7110,0.573
18,10,5,21.7189,15630,1.256
19,10,5,0.957645,10060,0.741
20,10,5,3.99529,9830,0.709
21,10,5,400.194,2650,0.231
22,10,5,878.492,4150,0.336
23,10,5,1582.52,27730,2.218
24,10,5,200.161,10210,1.186
25,10,5,201.205,12810,1.506
26,10,5,400.099,5480,0.666
27,10,5,400,4880,0.568
28,10,5,300,5220,0.505
1,10,6,1.64363e-15,2860,0.216
2,10,6,2.52519e-15,7820,0.636
3,10,6,6.01387e-14,17430,1.377
4,10,6,3.36445e-15,7070,0.617
5,10,6,9.32959e-13,14510,1.125
6,10,6,9.81242,3700,0.303
7,10,6,0.0129039,13860,1.12
8,10,6,20.5328,27730,2.304
9,10,6,2.86756,7760,0.795
10,10,6,0.0270174,3700,0.286
11,10,6,9.94959,3380,0.272
12,10,6,9.94959,4150,0.346
13,10,6,52.9379,4190,0.316
14,10,6,1254.66,5320,0.384
15,10,6,373.872,4580,0.321
16,10,6,0.28125,27730,2.35
17,10,6,16.0303,6880,0.567
18,10,6,18.1282,7530,0.588
19,10,6,0.921611,4930,0.323
20,10,6,3.93852,6260,0.477
21,10,6,400.194,2440,0.238
22,10,6,2389.14,3520,0.32
23,10,6,1397.07,27730,2.296
24,10,6,214.282,9220,1.1
25,10,6,208.304,6640,0.824
26,10,6,400.149,5700,0.716
27,10,6,400,4960,0.59
28,10,6,400,6560,0.587
1,10,7,1.34337e-15,2960,0.225
2,10,7,2.54863e-15,9920,0.779
3,10,7,6.31503,16360,1.358
4,10,7,1.32667e-15,7060,0.542
5,10,7,1.00647e-12,14110,1.044
6,10,7,5.314e-15,5160,0.424
7,10,7,0.205329,16710,1.28
8,10,7,20.4169,27730,2.209
9,10,7,3.72781,5600,0.719
10,10,7,0.00985728,3900,0.384
11,10,7,6.96471,4090,0.323
12,10,7,26.8638,3770,0.281
13,10,7,31.0258,4730,0.38
14,10,7,1069.82,5130,0.416
15,10,7,877.368,13990,1.12
16,10,7,1.03095,27730,2.446
17,10,7,19.3835,5090,0.416
18,10,7,16.9648,8450,0.668
19,10,7,1.17711,5530,0.432
20,10,7,3.29312,27730,2.194
21,10,7,400.194,2600,0.214
22,10,7,262.475,6980,0.599
23,10,7,990.187,5910,0.473
24,10,7,216.895,6820,0.807
25,10,7,209.281,26730,3.111
26,10,7,400.148,5150,0.636
27,10,7,400,4810,0.551
28,10,7,757.49,3780,0.335
1,10,8,2.80864e-15,2760,0.213
2,10,8,2.23006e-15,8650,0.703
3,10,8,7.58099e-13,14320,1.197
4,10,8,1.14518e-15,6530,0.561
5,10,8,4.10371e-12,12460,0.957
6,10,8,2.0368e-15,5860,0.44
7,10,8,10.7296,16510,1.28
8,10,8,20.3007,27730,2.122
9,10,8,5.75223,5070,0.584
10,10,8,0.0295768,3680,0.288
11,10,8,12.9345,4140,0.345
12,10,8,18.9042,3860,0.306
13,10,8,35.6802,3290,0.228
14,10,8,799.73,4560,0.426
15,10,8,380.493,3270,0.283
16,10,8,0.898136,27730,2.426
17,10,8,17.8749,5830,0.452
18,10,8,15.3601,8390,0.697
19,10,8,1.74523,7240,0.616
20,10,8,3.79559,25130,1.934
21,10,8,400.194,2530,0.189
22,10,8,1711.05,14460,1.207
23,10,8,1152.8,27730,2.334
24,10,8,212.917,11350,1.298
25,10,8,211.573,10870,1.185
26,10,8,400.075,4970,0.633
27,10,8,400,4760,0.644
28,10,8,300,5100,0.439
1,10,9,1.65855e-15,2740,0.244
2,10,9,2.34595e-15,7090,0.584
3,10,9,5.43466e-15,14840,1.19
4,10,9,4.19399e-16,6820,0.561
5,10,9,8.40795e-13,13900,0.994
6,10,9,9.81242,3670,0.328
7,10,9,6.88458,6930,0.567
8,10,9,20.259,27730,2.224
9,10,9,4.51416,12990,1.519
10,10,9,3.33067e-16,3960,0.309
11,10,9,8.95463,3560,0.333
12,10,9,22.884,3550,0.293
13,10,9,25.1897,3400,0.271
14,10,9,741.943,3950,0.341
15,10,9,920.637,3400,0.286
16,10,9,0.067583,27730,2.519
17,10,9,22.6091,7830,0.663
18,10,9,26.7384,8680,0.749
19,10,9,1.75083,5220,0.375
20,10,9,3.64002,19410,1.581
21,10,9,400.194,2600,0.197
22,10,9,1549.87,6980,0.539
23,10,9,2202.3,17800,1.45
24,10,9,216.114,6320,0.766
25,10,9,202.52,10110,1.279
26,10,9,400.148,5360,0.683
27,10,9,400,4630,0.556
28,10,9,300,4850,0.4
1,10,10,6.07811e-15,2910,0.224
2,10,10,1.57172e-15,7180,0.527
3,10,10,1.28825e-14,25180,1.919
4,10,10,2.59594e-15,7300,0.512
5,10,10,9.28784e-13,14580,1.171
6,10,10,9.03223e-16,4870,0.393
7,10,10,0.107851,27730,2.167
8,10,10,20.5176,27730,2.409
9,10,10,1.07215,5990,0.605
10,10,10,3.33067e-16,3650,0.301
11,10,10,9.94958,3950,0.325
12,10,10,20.8941,3690,0.277
13,10,10,25.9276,4610,0.377
14,10,10,1042.8,3340,0.205
15,10,10,849.38,4170,0.338
16,10,10,1.07962,27730,2.459
17,10,10,29.5915,7280,0.612
18,10,10,18.9719,8820,0.798
19,10,10,1.66768,7180,0.603
20,10,10,4.04624,8840,0.674
21,10,10,400.194,2510,0.228
22,10,10,969.338,13640,1.191
23,10,10,1848.64,14500,1.19
24,10,10,217.503,6180,0.759
25,10,10,212.126,5540,0.635
26,10,10,400.246,5060,0.631
27,10,10,400,4790,0.522
28,10,10,602.942,3570,0.311
1,10,11,9.29057e-16,2930,0.239
2,10,11,1.29855e-15,7520,0.507
3,10,11,6.31943e-12,19390,1.555
4,10,11,2.33585e-15,6650,0.568
5,10,11,6.61675e-13,14530,1.195
6,10,11,9.81242,3270,0.263
7,10,11,0.284429,13620,1.044
8,10,11,20.5319,27730,2.472
9,10,11,5.25662,9060,1.09
10,10,11,0.01969,3980,0.312
11,10,11,15.9193,3760,0.301
12,10,11,18.9042,3340,0.25
13,10,11,39.1618,4320,0.442
14,10,11,1356.66,13450,1.14
15,10,11,558.98,3770,0.354
16,10,11,0.327317,27730,2.505
17,10,11,18.8806,5220,0.474
18,10,11,24.6149,9670,0.779
19,10,11,1.0349,5130,0.387
20,10,11,3.62896,16740,1.353
21,10,11,400.194,2600,0.237
22,10,11,2071.9,3600,0.292
23,10,11,1761.82,12850,1.113
24,10,11,214.767,12950,1.472
25,10,11,201.555,16060,1.965
26,10,11,400.124,5750,0.657
27,10,11,400,4660,0.576
28,10,11,300,5170,0.549
1,10,12,3.65171e-15,2910,0.25
2,10,12,4.90798e-16,11780,1.063
3,10,12,9.1436e-15,18670,1.471
4,10,12,1.24316e-15,6920,0.557
5,10,12,8.87696e-13,13780,1.086
6,10,12,8.99683e-16,5750,0.434
7,10,12,0.898291,15370,1.239
8,10,12,20.3895,27730,2.393
9,10,12,3.83545,6820,0.707
10,10,12,0.0172361,4010,0.315
11,10,12,19.8992,4140,0.296
12,10,12,15.9193,4030,0.337
13,10,12,30.0275,4580,0.395
14,10,12,882.846,4260,0.318
15,10,12,679.74,5010,0.442
16,10,12,1.56691,27730,2.513
17,10,12,17.7526,7170,0.588
18,10,12,19.2184,9730,0.73
19,10,12,1.31774,4800,0.447
20,10,12,5,200,0.01
21,10,12,400.194,2780,0.235
22,10,12,1165.39,14340,1.144
23,10,12,2316.34,16200,1.249
24,10,12,210.317,7190,0.92
25,10,12,217.151,16080,1.85
26,10,12,400.271,5950,0.689
27,10,12,400,4990,0.66
28,10,12,400,6900,0.562
1,10,13,1.26517e-15,2820,0.2
2,10,13,1.94749e-15,9050,0.753
3,10,13,1.61509e-09,27730,2.358
4,10,13,1.41822e-15,6780,0.611
5,10,13,2.18015e-12,14560,1.086
6,10,13,1.63603e-15,5670,0.438
7,10,13,25.2482,15660,1.173
8,10,13,20.5887,27730,2.107
9,10,13,3.54777,6050,0.682
10,10,13,1.77636e-15,3950,0.292
11,10,13,7.95967,3750,0.343
12,10,13,29.8487,3340,0.28
13,10,13,54.9093,3910,0.277
14,10,13,668.276,13560,1.147
15,10,13,660.711,6720,0.584
16,10,13,0.0943497,15310,1.425
17,10,13,22.8642,5090,0.507
