Function,Dimension,Run,Error,Evals,Time
1,10,1,2.82516e-15,2880,0.235
2,10,1,2.91969e-15,7190,0.497
3,10,1,1.32158e-14,12590,0.853
4,10,1,3.96494e-15,7380,0.497
5,10,1,7.38618e-13,13930,0.925
6,10,1,2.92055e-15,5160,0.374
7,10,1,0.0380899,14760,0.948
8,10,1,20.48,27730,2.047
9,10,1,3.57508,6120,0.551
10,10,1,0.00739604,3800,0.299
11,10,1,10.9445,3560,0.286
12,10,1,19.8992,3670,0.311
13,10,1,30.73,4630,0.363
14,10,1,1098.34,3770,0.31
15,10,1,518.577,3350,0.245
16,10,1,0.609383,27730,2.122
17,10,1,28.9228,6000,0.433
18,10,1,25.624,5880,0.451
19,10,1,0.610031,6100,0.342
20,10,1,3.78022,8800,0.651
21,10,1,400.194,2580,0.176
22,10,1,582.695,6430,0.443
23,10,1,1602.14,27730,2.119
24,10,1,205.461,10330,1.056
25,10,1,214.965,6520,0.696
26,10,1,311.176,11140,1.19
27,10,1,400,4630,0.47
28,10,1,738.591,15860,1.207
1,10,2,9.24519e-16,2870,0.149
2,10,2,1.65931e-15,8270,0.534
3,10,2,6.73327e-14,16640,1.124
4,10,2,2.64188e-15,6940,0.511
5,10,2,1.62231e-12,14290,0.997
6,10,2,1.44581e-15,4310,0.32
7,10,2,0.783742,22590,1.635
8,10,2,20.4796,27730,2.015
9,10,2,4.82218,5450,0.52
10,10,2,0.012321,3530,0.283
11,10,2,29.8487,3470,0.243
12,10,2,23.879,3500,0.271
13,10,2,9.10227,3720,0.259
14,10,2,680.235,3590,0.229
15,10,2,439.064,4230,0.307
16,10,2,0.325178,14210,1.057
17,10,2,18.9029,4490,0.353
18,10,2,24.882,12950,0.827
19,10,2,0.737551,5370,0.412
20,10,2,4.0716,10320,0.742
21,10,2,400.194,2780,0.226
22,10,2,1898.56,3790,0.245
23,10,2,1512.04,17220,1.394
24,10,2,212.821,11210,1.134
25,10,2,209.591,9610,0.964
26,10,2,400,4360,0.486
27,10,2,400,4750,0.476
28,10,2,642.169,3300,0.261
1,10,3,6.89276e-16,3020,0.212
2,10,3,1.9015e-15,9990,0.703
3,10,3,2.5452e-13,15380,1.153
4,10,3,3.0712e-15,7060,0.539
5,10,3,5.67344e-13,14010,0.911
6,10,3,9.81242,4670,0.315
7,10,3,0.045161,16040,1.14
8,10,3,20.3883,27730,1.963
9,10,3,4.26018,5870,0.58
10,10,3,0.0344919,4270,0.326
11,10,3,19.8992,4260,0.316
12,10,3,12.9345,3630,0.29
13,10,3,65.8764,4980,0.325
14,10,3,1238.06,4590,0.301
15,10,3,366.038,3790,0.252
16,10,3,0.290119,27730,2.226
17,10,3,24.24,6160,0.428
18,10,3,25.112,9120,0.691
19,10,3,1.09621,6660,0.509
20,10,3,3.22608,27730,2.399
21,10,3,400.194,2720,0.22
22,10,3,1436.46,4510,0.374
23,10,3,674.113,7610,0.67
24,10,3,217.859,27730,3.371
25,10,3,201.465,10410,1.145
26,10,3,400.124,5730,0.63
27,10,3,400,4790,0.57
28,10,3,300,5070,0.502
1,10,4,3.46065e-15,2940,0.224
2,10,4,1.79742e-15,7090,0.542
3,10,4,0.0203146,17280,1.555
4,10,4,1.83402e-15,6970,0.615
5,10,4,1.7958e-12,14390,1.261
6,10,4,1.09442e-15,5800,0.604
7,10,4,0.340189,15210,1.336
8,10,4,20.5072,27730,2.43
9,10,4,4.60552,5750,0.862
10,10,4,0.00986467,3740,0.405
11,10,4,12.9345,3720,0.363
12,10,4,10.9445,4050,0.366
13,10,4,50.5089,5190,0.396
14,10,4,556.193,4850,0.46
15,10,4,146.837,3440,0.294
16,10,4,0.45493,15690,1.532
17,10,4,18.9002,10090,0.781
18,10,4,35.0654,6480,0.531
19,10,4,0.865065,5920,0.507
20,10,4,3.87453,12420,0.941
21,10,4,400.194,2780,0.227
22,10,4,2636.69,17730,1.401
23,10,4,632.319,4460,0.338
24,10,4,200.12,10380,1.202
25,10,4,200.301,5860,0.655
26,10,4,400.099,5970,0.739
27,10,4,400,4730,0.552
