Function,Dimension,Run,Error,Evals,Time
1,10,1,2.39428e-15,2780,0.131
2,10,1,1.17895e-15,7360,0.338
3,10,1,2.27788e-14,12280,0.576
4,10,1,4.63258e-15,7160,0.339
5,10,1,5.767e-13,13850,0.665
6,10,1,2.89163e-15,4980,0.238
7,10,1,0.104603,12770,0.626
8,10,1,20.5482,27730,1.408
9,10,1,3.68222,5990,0.463
10,10,1,0.00739604,3720,0.195
11,10,1,16.9143,3360,0.172
12,10,1,24.8739,4370,0.237
13,10,1,32.8726,3940,0.195
14,10,1,655.175,4130,0.256
15,10,1,505.516,3820,0.241
16,10,1,1.10782,27730,1.515
17,10,1,28.1833,5250,0.251
18,10,1,19.6249,5860,0.274
19,10,1,0.778561,4510,0.211
20,10,1,5,200,0.009
21,10,1,400.194,2800,0.139
22,10,1,2539.71,27730,1.368
23,10,1,1544.18,8640,0.439
24,10,1,200.37,11730,0.846
25,10,1,200.64,6940,0.506
26,10,1,400.273,5700,0.424
27,10,1,400,4800,0.35
28,10,1,619.38,3510,0.189
1,10,2,8.94251e-16,2930,0.139
2,10,2,6.62666e-16,7720,0.354
3,10,2,1.8287e-13,21270,1.013
4,10,2,4.19959e-15,6770,0.321
5,10,2,1.49443e-12,13300,0.606
6,10,2,9.81242,4590,0.223
7,10,2,5.73614,12720,0.605
8,10,2,20.5604,27730,1.333
9,10,2,3.35442,5980,0.431
10,10,2,0.00739604,3650,0.172
11,10,2,3.97984,3350,0.16
12,10,2,8.95463,3870,0.19
13,10,2,9.87729,3630,0.171
14,10,2,1094.78,3580,0.173
15,10,2,279.874,3740,0.175
16,10,2,0.305806,14760,0.776
17,10,2,25.2741,5420,0.252
18,10,2,21.637,7460,0.363
19,10,2,1.25816,6600,0.316
20,10,2,3.17365,24480,1.174
21,10,2,400.194,2740,0.138
22,10,2,469.575,13620,0.674
23,10,2,978.259,18510,0.918
24,10,2,200.644,13380,0.928
25,10,2,200.691,10700,0.761
26,10,2,313.879,7020,0.526
27,10,2,400,4750,0.345
28,10,2,685.114,3530,0.182
1,10,3,4.1094e-15,2890,0.133
2,10,3,1.39431e-15,7060,0.327
3,10,3,1.17126e-14,7140,0.335
4,10,3,6.5829e-16,6830,0.319
5,10,3,6.03533e-13,13960,0.626
6,10,3,9.81242,4040,0.188
7,10,3,0.901438,6190,0.305
8,10,3,20.255,27730,1.295
9,10,3,2.7393,6000,0.407
10,10,3,0.00986467,3790,0.178
11,10,3,17.9092,3590,0.172
12,10,3,8.95463,4260,0.223
13,10,3,48.5653,4310,0.205
14,10,3,865.84,13850,0.653
15,10,3,1065.7,3590,0.174
16,10,3,0.40714,27080,1.479
17,10,3,25.9799,6660,0.311
18,10,3,26.4223,8630,0.404
19,10,3,0.981011,5840,0.275
20,10,3,4.14027,25340,1.182
21,10,3,400.194,2590,0.128
22,10,3,2595.13,16980,0.818
23,10,3,1434.43,27730,1.343
24,10,3,212.914,6170,0.435
25,10,3,202.125,10490,0.726
26,10,3,400.148,5880,0.426
27,10,3,400,4690,0.332
28,10,3,664.296,3750,0.192
1,10,4,4.06702e-15,3080,0.148
2,10,4,4.03034e-15,7670,0.361
3,10,4,5.42874e-15,13980,0.692
4,10,4,5.23488e-16,6820,0.342
5,10,4,1.57565e-12,14160,0.654
6,10,4,3.3324e-15,4470,0.209
7,10,4,0.647322,6180,0.295
8,10,4,20.3723,27730,1.381
9,10,4,3.14931,5400,0.37
10,10,4,0.0221267,3870,0.186
11,10,4,22.884,3710,0.175
12,10,4,13.9294,3430,0.166
13,10,4,36.5377,3990,0.192
14,10,4,1017.09,4080,0.197
15,10,4,773.86,3700,0.175
16,10,4,0.287027,18680,0.979
17,10,4,20.7944,7660,0.355
18,10,4,14.2722,7000,0.333
19,10,4,0.761718,6100,0.286
20,10,4,3.38642,16960,0.803
21,10,4,400.194,2690,0.134
22,10,4,2293.87,15600,0.778
23,10,4,1635.68,13090,0.69
24,10,4,210.443,10430,0.751
25,10,4,205.841,11460,0.801
26,10,4,400,4820,0.349
27,10,4,400,4740,0.345
28,10,4,606.14,3650,0.193
1,10,5,1.72728e-15,3000,0.139
2,10,5,2.52199e-15,7270,0.329
3,10,5,8.44487e-14,17200,0.819
4,10,5,2.44696e-15,7340,0.343
5,10,5,1.25781e-12,13480,0.608
6,10,5,9.81242,4460,0.211
7,10,5,3.7706,9860,0.465
8,10,5,20.3599,27730,1.354
9,10,5,3.49686,6020,0.407
10,10,5,5.77316e-15,4020,0.198
11,10,5,0.994959,3440,0.165
12,10,5,5.96975,3900,0.188
13,10,5,27.3763,3470,0.175
14,10,5,565.285,3580,0.169
15,10,5,455.733,4390,0.206
16,10,5,1.95856,27730,1.475
17,10,5,21.1748,5900,0.275
18,10,5,33.6323,6160,0.296
19,10,5,0.958481,5000,0.234
20,10,5,4.20031,27730,1.308
21,10,5,400.194,2700,0.132
22,10,5,2021.34,22870,1.101
23,10,5,1095.69,13950,0.691
24,10,5,201.214,12820,0.91
25,10,5,200.065,13850,0.99
26,10,5,400.124,5070,0.368
27,10,5,400,4890,0.352
28,10,5,688.423,3280,0.165
1,10,6,2.25674e-15,2820,0.133
2,10,6,3.20825e-15,7100,0.322
3,10,6,2.632e-13,17850,0.831
4,10,6,1.03109e-15,7360,0.346
5,10,6,1.34679e-12,14030,0.624
6,10,6,9.81242,4640,0.241
7,10,6,6.47106,16230,0.752
8,10,6,20.3043,27730,1.366
9,10,6,4.78881,12880,0.899
10,10,6,0.0271057,3770,0.19
11,10,6,16.9143,3730,0.184
12,10,6,17.9092,4050,0.203
13,10,6,12.4007,3650,0.176
14,10,6,1373.47,5260,0.26
15,10,6,456.128,4010,0.194
16,10,6,0.448261,27730,1.48
17,10,6,24.2164,7720,0.368
18,10,6,35.8509,6940,0.333
19,10,6,1.20486,4830,0.23
20,10,6,4.2299,12550,0.591
21,10,6,400.194,2550,0.126
22,10,6,2305.35,14160,0.703
23,10,6,1179.38,7980,0.394
24,10,6,211.943,6810,0.5
25,10,6,217.967,12180,0.904
26,10,6,400.197,6100,0.464
27,10,6,400,4870,0.354
28,10,6,667.629,3430,0.177
1,10,7,4.66558e-15,2900,0.134
2,10,7,2.96174e-15,7300,0.335
