Function,Dimension,Run,Error,Evals,Time
1,10,1,4.66421e-15,3180,0.244
2,10,1,1.89556e-09,27730,2.229
3,10,1,2.40983e-14,16210,1.356
4,10,1,9.68815e-15,9510,0.872
5,10,1,6.94811e-13,15730,1.226
6,10,1,9.81242,4770,0.408
7,10,1,0.0172244,15820,1.457
8,10,1,20.4104,21690,1.769
9,10,1,2.19475,27730,3.143
10,10,1,1.22125e-15,5150,0.442
11,10,1,7.95967,5790,0.43
12,10,1,8.95463,4700,0.398
13,10,1,34.6476,8280,0.666
14,10,1,1818.56,24490,1.971
15,10,1,1508.2,25790,1.976
16,10,1,1.77159,21930,1.942
17,10,1,33.6385,21290,1.654
18,10,1,35.3919,27730,2.202
19,10,1,1.40092,6040,0.464
20,10,1,3.99899,6600,0.577
21,10,1,400.194,2980,0.251
22,10,1,457.607,7190,0.631
23,10,1,1131.86,15710,1.421
24,10,1,214.153,21760,2.528
25,10,1,209.551,14700,1.659
26,10,1,400.124,6940,0.76
27,10,1,400,5380,0.617
28,10,1,400,9670,0.804
1,10,2,4.30454e-15,3230,0.248
2,10,2,5.61476e-12,25800,2.099
3,10,2,4.20948e-14,18580,1.465
4,10,2,6.40675e-15,8080,0.611
5,10,2,2.21496e-12,16540,1.19
6,10,2,6.67281e-15,6160,0.498
7,10,2,0.985582,8210,0.681
8,10,2,20.5436,16140,1.388
9,10,2,2.45747,7350,0.766
10,10,2,0.00739604,4310,0.356
11,10,2,2.98488,5140,0.444
12,10,2,14.9244,6230,0.494
13,10,2,8.37479,8110,0.684
14,10,2,1797.4,14570,1.196
15,10,2,1700.47,16320,1.315
16,10,2,1.55049,16170,1.393
17,10,2,20.1322,11720,0.912
18,10,2,42.8859,12430,0.98
19,10,2,1.01037,5840,0.475
20,10,2,3.70559,16100,1.211
21,10,2,400.194,2930,0.243
22,10,2,1652.59,19710,1.75
23,10,2,691.624,6430,0.546
24,10,2,217.372,15180,1.764
25,10,2,203.696,16740,1.922
26,10,2,400.075,6630,0.804
27,10,2,400,5570,0.672
28,10,2,300,6790,0.62
1,10,3,3.8959e-15,3500,0.252
2,10,3,1.42239e-13,19750,1.565
3,10,3,6.92534e-14,21080,1.593
4,10,3,21029.2,1300,0.075
5,10,3,1.04468e-12,16760,1.196
6,10,3,9.41776e-15,6190,0.465
7,10,3,1.14761,27730,2.268
8,10,3,20.4315,11450,0.88
9,10,3,2.10732,9230,1.067
10,10,3,0.0443664,4530,0.338
11,10,3,11.9395,10250,0.722
12,10,3,32.5983,6830,0.547
13,10,3,24.1444,12440,0.945
14,10,3,2201.02,11380,0.922
15,10,3,2028.8,11380,0.996
16,10,3,1.91847,10130,0.884
17,10,3,48.9216,8430,0.633
18,10,3,41.5855,5620,0.452
19,10,3,0.585964,15990,1.273
20,10,3,5,200,0.025
21,10,3,400.194,3300,0.266
22,10,3,1630.76,14630,1.218
23,10,3,2107.28,13110,1.086
24,10,3,208.954,20410,2.445
25,10,3,202.387,17080,2.027
26,10,3,400.246,9080,1.018
27,10,3,400,5990,0.752
28,10,3,582.982,4590,0.428
1,10,4,2.79613e-15,2610,0.206
2,10,4,0.0312392,27730,2.152
3,10,4,2.5474e-06,27730,2.159
4,10,4,5.6972e-16,7030,0.57
5,10,4,2.98909e-12,25450,1.831
6,10,4,3.34593e-14,8700,0.736
7,10,4,36.7945,19730,1.547
8,10,4,20.5014,14280,1.123
9,10,4,3.7181,12120,1.416
10,10,4,0.00739604,4370,0.356
11,10,4,27.8588,3910,0.327
12,10,4,20.8941,3360,0.294
13,10,4,76.8698,2200,0.221
14,10,4,894.12,3280,0.268
15,10,4,260.338,3640,0.307
16,10,4,0.378326,27730,2.602
17,10,4,28.0311,5370,0.438
18,10,4,59.298,7720,0.651
19,10,4,0.709763,6750,0.54
20,10,4,3.82159,8650,0.691
21,10,4,400.194,2420,0.238
22,10,4,1921.15,20180,1.634
23,10,4,1595.58,15070,1.282
24,10,4,213.188,13280,1.576
25,10,4,203.896,11760,1.403
26,10,4,400.223,6100,0.701
27,10,4,400,4400,0.565
28,10,4,576.406,3800,0.308
1,10,5,8.00607e-16,2520,0.172
2,10,5,1.21809e-15,10330,0.8
3,10,5,9131.56,27730,2.113
4,10,5,5.99678e-16,7560,0.669
5,10,5,1.27865e-11,15830,1.184
6,10,5,9.81242,4070,0.337
7,10,5,20.1503,6400,0.539
8,10,5,20,22960,1.858
9,10,5,3.04566,4690,0.486
10,10,5,0.0591487,3330,0.251
11,10,5,40.7931,2680,0.196
12,10,5,14.9244,3100,0.248
13,10,5,71.1638,2710,0.218
14,10,5,1362.1,2680,0.174
15,10,5,187.951,2860,0.207
16,10,5,0.233781,22800,1.941
17,10,5,18.2857,3810,0.401
18,10,5,24.0358,4170,0.315
19,10,5,1.19832,4470,0.339
20,10,5,4.24519,4520,0.355
21,10,5,400.194,2180,0.187
22,10,5,2454.3,11800,1.015
23,10,5,1638.02,27730,2.309
24,10,5,224.355,7630,0.867
25,10,5,201.28,7450,0.777
26,10,5,400.099,4490,0.51
27,10,5,400,4010,0.48
28,10,5,715.259,3010,0.256
1,10,6,1.44841e-14,3100,0.266
2,10,6,7.96271e-14,18310,1.314
3,10,6,1.80456e-12,11580,0.947
4,10,6,3.66957e-15,7110,0.601
5,10,6,2.10451e-12,14840,1.166
6,10,6,9.81242,4560,0.381
7,10,6,5.36942,26980,2.114
8,10,6,20.4507,14180,1.175
9,10,6,3.67493,7680,0.833
10,10,6,0.00985728,4740,0.428
11,10,6,14.9244,4870,0.427
12,10,6,7.95967,4060,0.288
13,10,6,10.8195,6390,0.477
14,10,6,1771.84,16260,1.377
15,10,6,1731.44,17340,1.291
16,10,6,1.79583,14430,1.312
17,10,6,42.654,7520,0.64
